image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-19-col-ww-1.tif,3,7f37a0f6-cdd2-4fe5-b600-20642a4e01b9,21.931713,65.77223620161021,1008,707,1028,716,37.450626,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,4a65d327-0291-4c86-afd7-95380493c717,13.601471,17.10273835695324,911,710,907,723,39.2825,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,e79a085e-bc58-444a-b5a8-94461674b5af,79.15807,3.6214748977221234,422,743,417,822,39.979374,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,a56299e5-e292-4f9f-bb25-0cabde52cb78,20.615528,67.16634474661089,1104,780,1085,788,40.238125,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,223624da-947a-4b8a-889b-3a2639030aaf,23.600847,36.38436238389923,714,872,700,891,38.173126,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,efb83c43-f873-4a3d-800b-9b897d0135f0,15.297058,11.309945638838713,953,901,950,916,42.736874,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,126a6d26-5fdd-425b-9851-97c1d6282f3d,17.804493,51.84277436255226,677,913,663,924,38.269375,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,25c9212e-3b26-4a7e-9ca4-e3120e27873e,55.31727,40.60129385670842,743,922,707,964,34.79875,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,b2662b02-2527-430c-a1d4-6f2927319617,29.15476,59.03624900063028,1325,963,1350,978,37.666874,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,624af2e7-5f2b-47a8-b19e-152811f280c1,24.351591,19.179006581610395,918,1091,910,1114,39.4875,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,c9ed2926-7301-4ea5-8423-3ba1d5b4027f,45.54119,8.841817167610259,884,1166,891,1211,38.379375,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,d20ce80b-0eaf-4e34-b945-5409f816f76e,14.142136,8.13011145609488,979,1173,981,1187,37.581875,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,143fad0f-fb10-4e34-a2a0-00afdfaaea52,44.38468,14.349326544471694,869,1190,880,1233,38.316875,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,3683c9b5-43d2-47a2-b563-56ff8249bea4,29.15476,5.9061458543347385,937,1214,934,1243,37.946877,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,d55f08e8-06a3-413d-852a-9f14ab5c825e,21.587032,13.392497637532244,982,1231,977,1252,41.37375,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,bd810051-d57a-4cd9-af38-5c5393769077,42.190044,58.5704423931231,923,1261,887,1283,41.2,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,2fdfc2b1-240e-4da1-a1d6-81a316ed8ba5,30.675724,70.97438011456808,918,1280,889,1290,42.055,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,b0fa2011-ce57-4f84-8f7d-932c034b54b0,44.38468,14.34932517798103,976,1282,965,1325,39.060623,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,617d190b-3006-45cd-a167-681854aa0e39,26.24881,17.744666855907724,964,1330,956,1355,40.835,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,081b43cd-42de-430f-a437-cb6cea2e9a77,26.925823,74.93151851210666,887,1425,861,1432,39.065,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,737e38cd-2c50-4338-b0ff-a81b9e95c77f,39.623226,47.04541341407537,857,1482,828,1509,40.774376,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,92be007e-641b-42f6-9481-8db1134c1a40,30.413813,43.66777695296804,899,1572,920,1594,35.49875,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,88af226a-bec0-4910-8a2d-66cbf8690fdc,32.75668,77.66090308557878,864,1613,832,1620,41.375,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,d516221f-0b17-4aa3-93fa-e7c12c7450a6,17.691807,47.29061857176947,887,1650,900,1662,38.075,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,d3a7255e-ea5b-4063-adde-ee8cb8e1a360,50.08992,3.4336187412807817,852,1771,855,1821,39.624374,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,a46717b8-6c53-4e73-9f16-a61c56469230,26.832815,26.56503791276947,854,1906,866,1930,37.540627,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,4a7c873b-fa43-4ccc-83e3-68c55ea05936,32.80244,52.43140143171462,1241,98,1267,118,37.94,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,8717cfa0-91b3-4e98-94a3-7a27a4722cc1,83.60024,36.73283863535329,573,285,523,352,42.79375,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,95aa038d-d7ed-4252-84a9-fa1f7e88d9e3,39.59798,45.00000398408835,537,399,509,427,48.388126,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,f12b489e-c057-432e-8c33-5a9860eb8862,24.839485,49.89909377006339,1238,490,1219,506,36.8425,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,6080f379-7f6c-4abc-b87b-2de8d1525a33,23.600847,53.615645584277445,1214,507,1195,521,39.46875,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,e33a2418-28e9-4ffd-91c7-3c2b4298616f,16.552946,64.98310209917298,1188,526,1173,533,38.741875,-1,-1,-1,-1,-1,-1
