"","experiment","das","accession","water","temp","transfer","plant","x","y","angle","count"
"377","42","21","bay","wd","c","9d","6.tif",0,0,58,0.608515560626984
"378","42","21","bay","wd","c","9d","6.tif",0,0,56,0.782698273658752
"379","42","21","bay","wd","c","9d","6.tif",0,0,54,0.722659766674042
"380","42","21","bay","wd","c","9d","6.tif",0,0,52,0.77603816986084
"381","42","21","bay","wd","c","9d","6.tif",0,0,50,0.822628259658813
"382","42","21","bay","wd","c","9d","6.tif",0,0,48,0.867708504199982
"383","42","21","bay","wd","c","9d","6.tif",0,0,46,1.31950008869171
"384","42","21","bay","wd","c","9d","6.tif",0,0,44,0.969416439533234
"385","42","21","bay","wd","c","9d","6.tif",0,0,42,1.16918337345123
"386","42","21","bay","wd","c","9d","6.tif",0,0,40,1.36683475971222
"387","42","21","bay","wd","c","9d","6.tif",0,0,38,1.54632103443146
"388","42","21","bay","wd","c","9d","6.tif",0,0,36,1.51310360431671
"389","42","21","bay","wd","c","9d","6.tif",0,0,34,1.80390989780426
"390","42","21","bay","wd","c","9d","6.tif",0,0,32,1.654740691185
"391","42","21","bay","wd","c","9d","6.tif",0,0,30,1.78035354614258
"392","42","21","bay","wd","c","9d","6.tif",0,0,28,1.72241139411926
"393","42","21","bay","wd","c","9d","6.tif",0,0,26,2.03397560119629
"394","42","21","bay","wd","c","9d","6.tif",0,0,24,1.84814119338989
"395","42","21","bay","wd","c","9d","6.tif",0,0,22,1.69265723228455
"396","42","21","bay","wd","c","9d","6.tif",0,0,20,1.93644380569458
"397","42","21","bay","wd","c","9d","6.tif",0,0,18,1.83230996131897
"398","42","21","bay","wd","c","9d","6.tif",0,0,16,1.81073641777039
"399","42","21","bay","wd","c","9d","6.tif",0,0,14,1.79254925251007
"400","42","21","bay","wd","c","9d","6.tif",0,0,12,1.63146638870239
"401","42","21","bay","wd","c","9d","6.tif",0,0,10,1.73906099796295
"402","42","21","bay","wd","c","9d","6.tif",0,0,8,1.55000233650208
"403","42","21","bay","wd","c","9d","6.tif",0,0,6,1.9481258392334
"404","42","21","bay","wd","c","9d","6.tif",0,0,4,2.12921118736267
"405","42","21","bay","wd","c","9d","6.tif",0,0,2,2.57785391807556
"406","42","21","bay","wd","c","9d","6.tif",0,0,1.27222193825778e-13,3.46063494682312
"407","42","21","bay","wd","c","9d","6.tif",0,0,2,2.08504366874695
"408","42","21","bay","wd","c","9d","6.tif",0,0,4,2.13083958625793
"409","42","21","bay","wd","c","9d","6.tif",0,0,6,1.85063683986664
"410","42","21","bay","wd","c","9d","6.tif",0,0,8,2.27320790290833
"411","42","21","bay","wd","c","9d","6.tif",0,0,10,1.96830677986145
"412","42","21","bay","wd","c","9d","6.tif",0,0,12,2.2962121963501
"413","42","21","bay","wd","c","9d","6.tif",0,0,14,1.96142244338989
"414","42","21","bay","wd","c","9d","6.tif",0,0,16,1.6644092798233
"415","42","21","bay","wd","c","9d","6.tif",0,0,18,1.76009833812714
"416","42","21","bay","wd","c","9d","6.tif",0,0,20,1.47356617450714
"417","42","21","bay","wd","c","9d","6.tif",0,0,22,1.41026532649994
"418","42","21","bay","wd","c","9d","6.tif",0,0,24,1.33872437477112
"419","42","21","bay","wd","c","9d","6.tif",0,0,26,1.35604107379913
"420","42","21","bay","wd","c","9d","6.tif",0,0,28,1.37091469764709
"421","42","21","bay","wd","c","9d","6.tif",0,0,30,1.13527894020081
"422","42","21","bay","wd","c","9d","6.tif",0,0,32,1.33396005630493
"423","42","21","bay","wd","c","9d","6.tif",0,0,34,1.22518277168274
"424","42","21","bay","wd","c","9d","6.tif",0,0,36,1.14742743968964
"425","42","21","bay","wd","c","9d","6.tif",0,0,38,1.18720924854279
"426","42","21","bay","wd","c","9d","6.tif",0,0,40,1.07011985778809
"427","42","21","bay","wd","c","9d","6.tif",0,0,42,1.04643023014069
"428","42","21","bay","wd","c","9d","6.tif",0,0,44,1.51872408390045
"429","42","21","bay","wd","c","9d","6.tif",0,0,46,0.892644047737122
"430","42","21","bay","wd","c","9d","6.tif",0,0,48,0.72101217508316
"431","42","21","bay","wd","c","9d","6.tif",0,0,50,0.748938322067261
"432","42","21","bay","wd","c","9d","6.tif",0,0,52,0.687454104423523
"433","42","21","bay","wd","c","9d","6.tif",0,0,54,0.711124360561371
"434","42","21","bay","wd","c","9d","6.tif",0,0,56,0.760845065116882
"435","42","21","bay","wd","c","9d","6.tif",0,0,58,0.754086911678314
"436","42","21","bay","wd","c","9d","6.tif",0,0,60,0.59307724237442
"437","42","21","bay","wd","c","9d","6.tif",0,0,62,0.570893347263336
"438","42","21","bay","wd","c","9d","6.tif",0,0,64,0.497142612934113
"439","42","21","bay","wd","c","9d","6.tif",0,0,66,0.530084788799286
"440","42","21","bay","wd","c","9d","6.tif",0,0,68,0.469495952129364
"441","42","21","bay","wd","c","9d","6.tif",0,0,70,0.546773850917816
"442","42","21","bay","wd","c","9d","6.tif",0,0,72,0.472297698259354
"443","42","21","bay","wd","c","9d","6.tif",0,0,74,0.419656783342361
"444","42","21","bay","wd","c","9d","6.tif",0,0,76,0.408336699008942
"445","42","21","bay","wd","c","9d","6.tif",0,0,78,0.340896487236023
"446","42","21","bay","wd","c","9d","6.tif",0,0,80,0.345823615789413
"447","42","21","bay","wd","c","9d","6.tif",0,0,82,0.342152506113052
"448","42","21","bay","wd","c","9d","6.tif",0,0,84,0.316782057285309
"449","42","21","bay","wd","c","9d","6.tif",0,0,86,0.326791763305664
"450","42","21","bay","wd","c","9d","6.tif",0,0,88,0.349417120218277
"451","42","21","bay","wd","c","9d","7.tif",0,0,90,0.50121533870697
"452","42","21","bay","wd","c","9d","7.tif",0,0,88,0.319684714078903
"453","42","21","bay","wd","c","9d","7.tif",0,0,86,0.32445216178894
"454","42","21","bay","wd","c","9d","7.tif",0,0,84,0.320916295051575
"455","42","21","bay","wd","c","9d","7.tif",0,0,82,0.327809065580368
"456","42","21","bay","wd","c","9d","7.tif",0,0,80,0.409873962402344
"457","42","21","bay","wd","c","9d","7.tif",0,0,78,0.344865739345551
"458","42","21","bay","wd","c","9d","7.tif",0,0,76,0.448466062545776
"459","42","21","bay","wd","c","9d","7.tif",0,0,74,0.437645345926285
"460","42","21","bay","wd","c","9d","7.tif",0,0,72,0.458222001791
"461","42","21","bay","wd","c","9d","7.tif",0,0,70,0.554741740226746
"462","42","21","bay","wd","c","9d","7.tif",0,0,68,0.563800394535065
"463","42","21","bay","wd","c","9d","7.tif",0,0,66,0.547038316726685
"464","42","21","bay","wd","c","9d","7.tif",0,0,64,0.683390736579895
"465","42","21","bay","wd","c","9d","7.tif",0,0,62,0.660270512104034
"466","42","21","bay","wd","c","9d","7.tif",0,0,60,0.588124096393585
"467","42","21","bay","wd","c","9d","7.tif",0,0,58,0.807921767234802
"468","42","21","bay","wd","c","9d","7.tif",0,0,56,0.739558100700378
"469","42","21","bay","wd","c","9d","7.tif",0,0,54,0.720013439655304
"470","42","21","bay","wd","c","9d","7.tif",0,0,52,0.843213260173798
"471","42","21","bay","wd","c","9d","7.tif",0,0,50,0.800756633281708
"472","42","21","bay","wd","c","9d","7.tif",0,0,48,0.797606766223907
"473","42","21","bay","wd","c","9d","7.tif",0,0,46,1.00002372264862
"474","42","21","bay","wd","c","9d","7.tif",0,0,44,0.976870477199554
"475","42","21","bay","wd","c","9d","7.tif",0,0,42,0.987650036811829
"476","42","21","bay","wd","c","9d","7.tif",0,0,40,1.18308734893799
"477","42","21","bay","wd","c","9d","7.tif",0,0,38,1.19390618801117
"478","42","21","bay","wd","c","9d","7.tif",0,0,36,1.33523535728455
"479","42","21","bay","wd","c","9d","7.tif",0,0,34,1.45177829265594
"480","42","21","bay","wd","c","9d","7.tif",0,0,32,1.40465545654297
"481","42","21","bay","wd","c","9d","7.tif",0,0,30,1.31047260761261
"482","42","21","bay","wd","c","9d","7.tif",0,0,28,1.53905844688416
"483","42","21","bay","wd","c","9d","7.tif",0,0,26,1.52269113063812
"484","42","21","bay","wd","c","9d","7.tif",0,0,24,1.62886261940002
"485","42","21","bay","wd","c","9d","7.tif",0,0,22,1.64729511737823
"486","42","21","bay","wd","c","9d","7.tif",0,0,20,1.774787068367
"487","42","21","bay","wd","c","9d","7.tif",0,0,18,2.06102347373962
"488","42","21","bay","wd","c","9d","7.tif",0,0,16,1.85957193374634
"489","42","21","bay","wd","c","9d","7.tif",0,0,14,2.33668899536133
"490","42","21","bay","wd","c","9d","7.tif",0,0,12,2.02334523200989
"491","42","21","bay","wd","c","9d","7.tif",0,0,10,2.28858685493469
"492","42","21","bay","wd","c","9d","7.tif",0,0,8,1.92260074615479
"493","42","21","bay","wd","c","9d","7.tif",0,0,6,2.06054520606995
"494","42","21","bay","wd","c","9d","7.tif",0,0,4,2.21760654449463
"495","42","21","bay","wd","c","9d","7.tif",0,0,2,2.56204986572266
"496","42","21","bay","wd","c","9d","7.tif",0,0,1.27222193825778e-13,3.48381924629211
"497","42","21","bay","wd","c","9d","7.tif",0,0,2,2.1181800365448
"498","42","21","bay","wd","c","9d","7.tif",0,0,4,1.99843692779541
"499","42","21","bay","wd","c","9d","7.tif",0,0,6,1.94306552410126
"500","42","21","bay","wd","c","9d","7.tif",0,0,8,2.14737010002136
"501","42","21","bay","wd","c","9d","7.tif",0,0,10,1.76680135726929
"502","42","21","bay","wd","c","9d","7.tif",0,0,12,2.19087052345276
"503","42","21","bay","wd","c","9d","7.tif",0,0,14,1.71862637996674
"504","42","21","bay","wd","c","9d","7.tif",0,0,16,1.67134118080139
"505","42","21","bay","wd","c","9d","7.tif",0,0,18,1.57184660434723
"506","42","21","bay","wd","c","9d","7.tif",0,0,20,1.51280081272125
"507","42","21","bay","wd","c","9d","7.tif",0,0,22,1.42625951766968
"508","42","21","bay","wd","c","9d","7.tif",0,0,24,1.57658302783966
"509","42","21","bay","wd","c","9d","7.tif",0,0,26,1.37392210960388
"510","42","21","bay","wd","c","9d","7.tif",0,0,28,1.22658789157867
"511","42","21","bay","wd","c","9d","7.tif",0,0,30,1.22607731819153
"512","42","21","bay","wd","c","9d","7.tif",0,0,32,1.36338448524475
"513","42","21","bay","wd","c","9d","7.tif",0,0,34,1.40829968452454
"514","42","21","bay","wd","c","9d","7.tif",0,0,36,1.372150182724
"515","42","21","bay","wd","c","9d","7.tif",0,0,38,1.26536762714386
"516","42","21","bay","wd","c","9d","7.tif",0,0,40,1.19340717792511
"517","42","21","bay","wd","c","9d","7.tif",0,0,42,1.20224297046661
"518","42","21","bay","wd","c","9d","7.tif",0,0,44,1.4131885766983
"519","42","21","bay","wd","c","9d","7.tif",0,0,46,0.832488775253296
"520","42","21","bay","wd","c","9d","7.tif",0,0,48,0.760156989097595
"521","42","21","bay","wd","c","9d","7.tif",0,0,50,0.84626042842865
"522","42","21","bay","wd","c","9d","7.tif",0,0,52,0.751707196235657
"523","42","21","bay","wd","c","9d","7.tif",0,0,54,0.747666656970978
"524","42","21","bay","wd","c","9d","7.tif",0,0,56,0.854641139507294
"525","42","21","bay","wd","c","9d","7.tif",0,0,58,0.80232834815979
"526","42","21","bay","wd","c","9d","7.tif",0,0,60,0.685924708843231
"527","42","21","bay","wd","c","9d","7.tif",0,0,62,0.602121591567993
"528","42","21","bay","wd","c","9d","7.tif",0,0,64,0.507072806358337
"529","42","21","bay","wd","c","9d","7.tif",0,0,66,0.496964663267136
"530","42","21","bay","wd","c","9d","7.tif",0,0,68,0.408504337072372
"531","42","21","bay","wd","c","9d","7.tif",0,0,70,0.355051279067993
"532","42","21","bay","wd","c","9d","7.tif",0,0,72,0.360970169305801
"533","42","21","bay","wd","c","9d","7.tif",0,0,74,0.289353519678116
"534","42","21","bay","wd","c","9d","7.tif",0,0,76,0.290200144052505
"535","42","21","bay","wd","c","9d","7.tif",0,0,78,0.333013623952866
"536","42","21","bay","wd","c","9d","7.tif",0,0,80,0.290655076503754
"537","42","21","bay","wd","c","9d","7.tif",0,0,82,0.253218233585358
"538","42","21","bay","wd","c","9d","7.tif",0,0,84,0.2675521671772
"539","42","21","bay","wd","c","9d","7.tif",0,0,86,0.27457931637764
"540","42","21","bay","wd","c","9d","7.tif",0,0,88,0.330960690975189
"541","42","21","bay","ww","c","9d","1.tif",0,0,90,1.07767355442047
"542","42","21","bay","ww","c","9d","1.tif",0,0,88,0.716517746448517
"543","42","21","bay","ww","c","9d","1.tif",0,0,86,0.767111957073212
"544","42","21","bay","ww","c","9d","1.tif",0,0,84,0.786513984203339
"545","42","21","bay","ww","c","9d","1.tif",0,0,82,0.711987614631653
"546","42","21","bay","ww","c","9d","1.tif",0,0,80,0.751506090164185
"547","42","21","bay","ww","c","9d","1.tif",0,0,78,0.761869192123413
"548","42","21","bay","ww","c","9d","1.tif",0,0,76,0.76244580745697
"549","42","21","bay","ww","c","9d","1.tif",0,0,74,0.759929001331329
"550","42","21","bay","ww","c","9d","1.tif",0,0,72,0.79115229845047
"551","42","21","bay","ww","c","9d","1.tif",0,0,70,0.726082563400269
"552","42","21","bay","ww","c","9d","1.tif",0,0,68,0.813476264476776
"553","42","21","bay","ww","c","9d","1.tif",0,0,66,0.812873423099518
"554","42","21","bay","ww","c","9d","1.tif",0,0,64,0.8819739818573
"555","42","21","bay","ww","c","9d","1.tif",0,0,62,0.789257049560547
"556","42","21","bay","ww","c","9d","1.tif",0,0,60,0.784330010414124
"557","42","21","bay","ww","c","9d","1.tif",0,0,58,0.794343650341034
"558","42","21","bay","ww","c","9d","1.tif",0,0,56,0.868653178215027
"559","42","21","bay","ww","c","9d","1.tif",0,0,54,0.852606654167175
"560","42","21","bay","ww","c","9d","1.tif",0,0,52,0.948275864124298
"561","42","21","bay","ww","c","9d","1.tif",0,0,50,0.860682666301727
"562","42","21","bay","ww","c","9d","1.tif",0,0,48,0.889295518398285
"563","42","21","bay","ww","c","9d","1.tif",0,0,46,1.12588679790497
"564","42","21","bay","ww","c","9d","1.tif",0,0,44,0.913426756858826
"565","42","21","bay","ww","c","9d","1.tif",0,0,42,1.0456885099411
"566","42","21","bay","ww","c","9d","1.tif",0,0,40,1.05595517158508
"567","42","21","bay","ww","c","9d","1.tif",0,0,38,1.12045669555664
"568","42","21","bay","ww","c","9d","1.tif",0,0,36,1.25358128547668
"569","42","21","bay","ww","c","9d","1.tif",0,0,34,1.2316507101059
"570","42","21","bay","ww","c","9d","1.tif",0,0,32,1.2186518907547
"571","42","21","bay","ww","c","9d","1.tif",0,0,30,1.27314841747284
"572","42","21","bay","ww","c","9d","1.tif",0,0,28,1.44410085678101
"573","42","21","bay","ww","c","9d","1.tif",0,0,26,1.34373986721039
"574","42","21","bay","ww","c","9d","1.tif",0,0,24,1.35505032539368
"575","42","21","bay","ww","c","9d","1.tif",0,0,22,1.34309470653534
"576","42","21","bay","ww","c","9d","1.tif",0,0,20,1.41516876220703
"577","42","21","bay","ww","c","9d","1.tif",0,0,18,1.45350766181946
"578","42","21","bay","ww","c","9d","1.tif",0,0,16,1.47879767417908
"579","42","21","bay","ww","c","9d","1.tif",0,0,14,1.38969600200653
"580","42","21","bay","ww","c","9d","1.tif",0,0,12,1.46387255191803
"581","42","21","bay","ww","c","9d","1.tif",0,0,10,1.43227982521057
"582","42","21","bay","ww","c","9d","1.tif",0,0,8,1.4118070602417
"583","42","21","bay","ww","c","9d","1.tif",0,0,6,1.38284134864807
"584","42","21","bay","ww","c","9d","1.tif",0,0,4,1.40041399002075
"585","42","21","bay","ww","c","9d","1.tif",0,0,2,1.34961676597595
"586","42","21","bay","ww","c","9d","1.tif",0,0,1.27222193825778e-13,1.72500836849213
"587","42","21","bay","ww","c","9d","1.tif",0,0,2,1.41078639030457
"588","42","21","bay","ww","c","9d","1.tif",0,0,4,1.43201732635498
"589","42","21","bay","ww","c","9d","1.tif",0,0,6,1.3603994846344
"590","42","21","bay","ww","c","9d","1.tif",0,0,8,1.34393787384033
"591","42","21","bay","ww","c","9d","1.tif",0,0,10,1.38086593151093
"592","42","21","bay","ww","c","9d","1.tif",0,0,12,1.40967512130737
"593","42","21","bay","ww","c","9d","1.tif",0,0,14,1.38074684143066
"594","42","21","bay","ww","c","9d","1.tif",0,0,16,1.38824164867401
"595","42","21","bay","ww","c","9d","1.tif",0,0,18,1.31542348861694
"596","42","21","bay","ww","c","9d","1.tif",0,0,20,1.24098002910614
"597","42","21","bay","ww","c","9d","1.tif",0,0,22,1.23114728927612
"598","42","21","bay","ww","c","9d","1.tif",0,0,24,1.23145031929016
"599","42","21","bay","ww","c","9d","1.tif",0,0,26,1.34683167934418
"600","42","21","bay","ww","c","9d","1.tif",0,0,28,1.26259827613831
"601","42","21","bay","ww","c","9d","1.tif",0,0,30,1.38563680648804
"602","42","21","bay","ww","c","9d","1.tif",0,0,32,1.40719556808472
"603","42","21","bay","ww","c","9d","1.tif",0,0,34,1.46308255195618
"604","42","21","bay","ww","c","9d","1.tif",0,0,36,1.40943574905396
"605","42","21","bay","ww","c","9d","1.tif",0,0,38,1.42815792560577
"606","42","21","bay","ww","c","9d","1.tif",0,0,40,1.30733609199524
"607","42","21","bay","ww","c","9d","1.tif",0,0,42,1.31265223026276
"608","42","21","bay","ww","c","9d","1.tif",0,0,44,1.46364510059357
"609","42","21","bay","ww","c","9d","1.tif",0,0,46,1.28168714046478
"610","42","21","bay","ww","c","9d","1.tif",0,0,48,1.17015397548676
"611","42","21","bay","ww","c","9d","1.tif",0,0,50,1.1479104757309
"612","42","21","bay","ww","c","9d","1.tif",0,0,52,1.13846147060394
"613","42","21","bay","ww","c","9d","1.tif",0,0,54,1.15298390388489
"614","42","21","bay","ww","c","9d","1.tif",0,0,56,1.09777116775513
"615","42","21","bay","ww","c","9d","1.tif",0,0,58,1.05472934246063
"616","42","21","bay","ww","c","9d","1.tif",0,0,60,1.00998163223267
"617","42","21","bay","ww","c","9d","1.tif",0,0,62,1.03841161727905
"618","42","21","bay","ww","c","9d","1.tif",0,0,64,0.882072269916534
"619","42","21","bay","ww","c","9d","1.tif",0,0,66,0.877346575260162
"620","42","21","bay","ww","c","9d","1.tif",0,0,68,0.888720631599426
"621","42","21","bay","ww","c","9d","1.tif",0,0,70,0.878424108028412
"622","42","21","bay","ww","c","9d","1.tif",0,0,72,0.839015305042267
"623","42","21","bay","ww","c","9d","1.tif",0,0,74,0.848380148410797
"624","42","21","bay","ww","c","9d","1.tif",0,0,76,0.797863960266113
"625","42","21","bay","ww","c","9d","1.tif",0,0,78,0.813034176826477
"626","42","21","bay","ww","c","9d","1.tif",0,0,80,0.734801948070526
"627","42","21","bay","ww","c","9d","1.tif",0,0,82,0.736272811889648
"628","42","21","bay","ww","c","9d","1.tif",0,0,84,0.772238552570343
"629","42","21","bay","ww","c","9d","1.tif",0,0,86,0.687925398349762
"630","42","21","bay","ww","c","9d","1.tif",0,0,88,0.703569531440735
"631","42","21","bay","ww","c","9d","3.tif",0,0,90,1.13387608528137
"632","42","21","bay","ww","c","9d","3.tif",0,0,88,0.766629576683044
"633","42","21","bay","ww","c","9d","3.tif",0,0,86,0.763784825801849
"634","42","21","bay","ww","c","9d","3.tif",0,0,84,0.806369960308075
"635","42","21","bay","ww","c","9d","3.tif",0,0,82,0.867514371871948
"636","42","21","bay","ww","c","9d","3.tif",0,0,80,0.785175204277039
"637","42","21","bay","ww","c","9d","3.tif",0,0,78,1.01025438308716
"638","42","21","bay","ww","c","9d","3.tif",0,0,76,0.902742445468903
"639","42","21","bay","ww","c","9d","3.tif",0,0,74,1.08081805706024
"640","42","21","bay","ww","c","9d","3.tif",0,0,72,0.960117161273956
"641","42","21","bay","ww","c","9d","3.tif",0,0,70,1.15220177173615
"642","42","21","bay","ww","c","9d","3.tif",0,0,68,1.13223147392273
"643","42","21","bay","ww","c","9d","3.tif",0,0,66,1.1970682144165
"644","42","21","bay","ww","c","9d","3.tif",0,0,64,1.13798761367798
"645","42","21","bay","ww","c","9d","3.tif",0,0,62,1.12930476665497
"646","42","21","bay","ww","c","9d","3.tif",0,0,60,1.19705009460449
"647","42","21","bay","ww","c","9d","3.tif",0,0,58,1.48643457889557
"648","42","21","bay","ww","c","9d","3.tif",0,0,56,1.4446302652359
"649","42","21","bay","ww","c","9d","3.tif",0,0,54,1.34923350811005
"650","42","21","bay","ww","c","9d","3.tif",0,0,52,1.4136825799942
"651","42","21","bay","ww","c","9d","3.tif",0,0,50,1.37365520000458
"652","42","21","bay","ww","c","9d","3.tif",0,0,48,1.35424339771271
"653","42","21","bay","ww","c","9d","3.tif",0,0,46,1.82161426544189
"654","42","21","bay","ww","c","9d","3.tif",0,0,44,1.44272077083588
"655","42","21","bay","ww","c","9d","3.tif",0,0,42,1.38839864730835
"656","42","21","bay","ww","c","9d","3.tif",0,0,40,1.46839606761932
"657","42","21","bay","ww","c","9d","3.tif",0,0,38,1.41220080852509
"658","42","21","bay","ww","c","9d","3.tif",0,0,36,1.55987095832825
